,original_firstorder_Entropy,original_GLCM_Joint_Energy,wavelet-HLL_gldm_SmallDependenceEmphasis,wavelet-LHL_firstorder_Kurtosis,lbp-3D-k_glcm_Contrast,log-sigma-1-0-mm-3D_glcm_Imc2,wavelet-HHL_glszm_SmallAreaEmphasis,lbp-3D-k_firstorder_Variance,original_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-HHL_glszm_ZonePercentage,log-sigma-1-0-mm-3D_glcm_Imc1,wavelet-HHL_glcm_Imc2,lbp-3D-k_firstorder_90Percentile,log-sigma-3-0-mm-3D_gldm_DependenceVariance,wavelet-LHH_firstorder_Kurtosis,wavelet-LHH_glcm_Imc2,lbp-3D-m2_firstorder_Kurtosis,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHL_glcm_DifferenceVariance,lbp-3D-k_glcm_Correlation,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-HHL_glcm_SumSquares,log-sigma-3-0-mm-3D_firstorder_Kurtosis,wavelet-HLL_glszm_ZonePercentage,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,original_glszm_SizeZoneNonUniformityNormalized,original_gldm_DependenceVariance,original_glszm_LargeAreaEmphasis,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHL_glszm_SmallAreaEmphasis,log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,log-sigma-1-0-mm-3D_glcm_ClusterProminence,original_shape_Maximum2DDiameterRow,wavelet-LLL_firstorder_Entropy,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,gradient_firstorder_Kurtosis,log-sigma-2-0-mm-3D_firstorder_Median,log-sigma-2-0-mm-3D_glcm_Imc1,original_firstorder_Kurtosis
26,0.5125789323682259,0.7754613886082655,0.2094860861553044,0.850345385224034,0.7534080130122083,0.5058937372398097,0.6077846487421718,0.5253076696104019,0.6002505484302514,0.4039680576376517,0.4352089335563036,0.4321918941946504,0.9710485443643806,0.5910842244552658,0.6157703887301861,0.5069708738378668,0.7035470802845833,0.4440031424036789,0.02255188981935069,0.9073223283942816,0.7589745792817736,0.6695139598321495,0.4377985781789403,0.2994769362878206,0.9780278230682901,0.9277057761575012,0.8936625376608122,0.9190563081049664,0.312108144183521,0.3371618713599984,0.6072636073520761,0.4879568901541829,0.7178276825099871,0.8029438459735352,0.4136484543115731,0.4215431909374511,0.6174197509825314,0.7064746837434136,0.07711786123204985,0.4726544137923552
27,0.5307985515458188,0.14996047282133,0.2902860112927553,0.8498568577184957,0.11097511485065326,0.3689266914986168,0.5810770689789838,0.5499855446817637,0.5075723036917541,0.3644336231504133,1.0,0.6059439746716772,0.8668476161839259,0.6429938022855429,0.7509203517094709,0.3948284708405269,0.8235451301411988,0.3887605389521597,0.5318527094212672,0.33330299099754024,0.9108756550845416,0.5760282573103166,0.6091068318027437,0.4694690686318146,0.4192001256967877,0.8340041426302313,0.7691599765478481,0.7380476089949286,0.42305231779976304,0.8001250139611731,0.36327839036972864,0.4404748939878677,0.7791214632862645,1.0,0.4356838385764186,0.2859296660817886,0.6494968420663939,0.6192329219351228,0.2442329798488653,0.07100074083780789
28,0.7195310946347445,0.9330063210176032,0.4144888584912019,1.0,0.29080092411870256,0.3061922809253612,0.3397020831959011,0.7650613044940778,0.610952367969685,0.35516016713565784,0.693700023724444,0.0,0.7984302000424354,0.4999418940824281,0.7426153977843147,0.2450027033149077,0.3507278682408768,0.4824354067337558,0.42825983080952706,0.7347071141730526,0.4857643102263562,0.7299853528163128,0.4027942778986993,0.6762306049048705,0.1230160963026504,0.6978281026393881,0.27331853312212817,0.4470922035146699,0.5146502886023857,0.3524370975496184,0.7362115190502667,0.5034429842637757,0.43404658237371857,0.7807793703350473,0.4216168241308563,0.4481558501396266,0.5041577536152563,0.2283225221960792,0.3200677793019413,0.5429313326656056
29,0.7404420792361245,0.2735090820203148,0.3019032692063933,0.8049456144965567,0.06732424835508445,0.494210406479346,0.191283754572721,0.582727396609055,0.4334842043451012,0.5013867029253071,0.0,0.3973829801671664,0.5967555605155991,0.10085651830407506,0.4611449504434165,0.24240451935050106,0.5783113478047726,0.4578094839587382,0.15321564071361882,0.5604550121405821,0.6251615489092128,0.4156601345230109,0.7723735120597444,0.3603399464539621,0.07177327358752711,0.5603597041432251,0.4640552921858475,0.23817339785086106,1.0,0.4158430606216937,0.12185966522814527,0.29370918780841754,0.3587152221215448,0.6939684691964474,0.2651474025196864,0.5186004876158508,0.6223531406686551,0.6359295613227942,0.11010708064061746,0.08817094961911437
30,0.8182808024301699,0.023811116768859997,0.12799443592088708,0.27028174038948066,0.009456637423696226,0.8268095697137231,0.3104231522451463,0.6479514464091545,0.7478895401135737,0.8200353511081565,0.5202482125019777,0.5614396293252946,0.2043267747758532,0.5506111703659463,0.3645031620758871,0.4745570652002011,0.34768283743041783,0.7280799640487846,0.6532077008257182,0.4961883791134224,0.4761565745518829,0.9131477090382656,0.4241368876491864,0.5107486281996662,0.5745636305757478,0.5039145285993288,0.4467817692447424,0.0,0.812258903803643,0.37616277976975454,0.398505123755756,0.5671344402672115,0.13416523271942274,0.8810895069232978,0.7245938391355774,0.4891814754353408,0.6635601405128034,0.4221168149643361,0.4587062570445992,0.2898089825524705
31,0.6515946207651596,0.6278185607365282,0.6139887646898042,0.6407529149248374,0.13129734024112855,0.30970554602389977,0.43974112125163534,0.7247651385549791,0.7172844507398491,0.0886432920059687,0.2095394217631787,0.44925309221681264,0.6034691515952304,0.5052960962053877,0.9213523652938252,0.7926314821600903,0.9873325280490644,0.5430855495823128,0.4465161718028807,0.36040564511671214,0.7708988646224241,0.3176902383496701,0.2662544498685175,0.2503993947362951,0.5697060737720737,0.9243594807389126,0.48559110268847494,0.8228050611250933,0.5375697398793351,0.3754938543587319,0.3825164637710855,0.3377817375511159,0.5876212862166063,0.9294227907993574,0.6775328430794294,0.3694571480563543,0.9693177135583152,0.4364785319176358,0.17845669741722628,0.7758461651138335
32,0.5503677449770061,0.9887385493490032,0.3957685872194886,0.6309277425885267,0.3981821927087372,0.16717864766753082,0.7666591803504641,0.7553260620076551,0.4972015127489984,0.43250303094885145,0.3108350931473813,0.6911737057359385,0.3392357530424514,0.3953515915108275,0.624691113140598,0.1656743254239091,0.5519571271577967,0.5401701255777854,0.0,0.8135612219639742,0.9397003235845944,0.8239950338924191,0.3955008265935349,0.6199425977384431,0.17652550903785902,0.2455945864870672,0.6129669003138736,0.38215607030297494,0.23359267261753774,0.6340263069899811,0.3436877733365569,0.5452141506124428,0.7410650868655179,0.6038617079851946,0.3678085330520831,0.6889415359820519,0.5743353978083297,0.6358204023822644,0.5577960492130436,0.6464378957123854
33,0.6803757206950665,0.2311909905782603,1.0,0.5332836363833233,0.2431883470531009,0.4706613886356748,0.7276247501499342,0.5600818714762094,0.15044613749542524,0.7837298660943228,0.69998591268371,0.4162697342848548,0.9068749025733488,0.4539914331152912,0.7597798916931504,0.6493586067889978,0.394288818172354,0.4336979757639143,0.5191368891602022,0.4582951586340882,0.6631241954484294,0.4425434705437831,0.9581826140394591,0.28364788718590145,0.6750230475674512,0.6395385105153029,0.7624912303397869,0.6162621568820444,0.5541670188283492,0.18729252515921235,0.992959010678801,0.8046010913289317,0.662040054083084,0.6265029423218846,0.5568671362218398,0.5313472124994278,0.6499701389998841,0.7882267663114849,0.6137538980807978,0.4312627020585569
34,0.7423204482041107,0.9355226320786532,0.3878554967358647,0.6304456711971536,0.22451522211277192,0.6797464744087592,0.6813235830642209,0.6036512995366664,0.4109654699794137,0.15523432991421912,0.04486839579593886,0.39673901001337897,0.7304724448551629,0.8020663240566808,0.3556689656423677,0.7306868619188656,0.25048811858549963,0.4750083772663169,0.577213156407671,0.30055638762867604,0.6595183852192014,0.5114196197886209,0.2445778684280025,0.3808997486171961,0.7538736870104483,0.6597985197325601,0.6408627193077687,0.7831109205438384,0.6883975012939849,0.4772761093431206,0.5315576106401582,0.5609901110155557,0.2706321604306298,0.5853913754538321,0.4960171189231381,0.5603625851893816,0.6404357048416389,1.0,0.7110559605885768,0.6732015583119377
35,0.6507662744864267,0.21461088079529972,0.49922014445940505,0.3497353419792622,0.5852995593477917,0.4047490100214196,0.30741644780823824,1.0,0.4746348131335719,0.6137122874758133,0.12967164148140328,0.308822616033347,0.7558635563906472,0.04548172365266733,1.0,0.7513896700580934,0.21525571297682006,0.5163623487615904,0.383513140291824,0.4146759021726329,0.08022507340201836,0.33438969020861564,0.6801142792490684,0.6353817531853693,0.7665606121397459,0.40625647240984747,0.6062605589308332,0.6571513855426893,0.2697132229123122,0.6389885649374479,0.8845235116393121,0.6642540989293357,0.6443389562604681,0.6494136601307241,0.5460162794776469,0.41671021734765,0.7352804992968204,0.5633085842947058,0.7367474487641209,0.4916618579602829
36,1.0,0.4752844218641312,0.0,0.7336844580248844,0.6201437173544461,0.6938900814786475,0.3324236513925912,0.6819053178951401,0.4928378332501309,0.19264327511985824,0.9673215451904504,0.6136569831372123,0.8081441263438248,0.6817239976818761,0.38608163862865397,0.74067584888254,0.6208679185125957,0.6872418450596771,0.4519015716247483,0.4958145745955329,0.0075585531889521594,0.5268629206883702,0.5012249960223087,0.6504798110550553,0.2564887379749817,0.7158351265291076,0.6174343573183184,0.3233237027842333,0.5961692366941632,0.7123437173518937,0.4898188742882104,0.4668947398695735,0.5489556710037445,0.8620368748086672,0.4367250553926554,0.5417812582760877,0.6513510479446536,0.2896375662629658,0.5413273393430248,0.38976711199180464
37,0.560587501089509,0.2660949446390738,0.6754620554887151,0.6422152984701638,0.3438586192357664,0.12422222932593745,0.9815293268915756,0.2829543645998325,0.4013271951655458,0.7366914158006779,0.8992511975309891,0.7286726752244143,0.4713034164095494,0.62182044655461,0.1731269299210836,0.7308267369882757,0.8801153945332535,0.4581621697550281,0.5066255528207851,0.2955696658168842,0.7381400403088841,0.33656539263624674,0.3065317437682803,0.7281248207410181,0.6246002903646611,0.32041477472701696,0.6166911085134494,0.15248010461764772,0.6194621787641776,0.5908165216261264,0.5654818374454831,0.9321379357844328,0.5527424830812643,0.61758308249671,0.6055198221567806,0.5958167591364324,0.7290885099251186,0.3450859981617321,0.6917143477829649,0.2714463687046368
38,0.8501241603477249,0.9288240363293392,0.4095778800845375,0.5456756517632771,0.05784447915986226,0.5598700026217244,0.5674143434743525,0.6590589807261213,0.34676193957565843,0.3048619702647357,0.7194711530228383,0.29410499029803594,0.9782398597867176,0.7379780593862609,0.1049989640826412,0.5512463649744217,0.27369920427088784,0.2379991839601297,0.21414040158873865,0.6116996083093795,0.10226318824278967,0.5614228203047652,0.4012745390777419,0.8325669118571235,0.2414806432016783,0.28790676338391913,0.6496809202026644,0.36298590386519,0.2566120055038805,0.4837520106972555,0.5584472656194465,0.6252310690991013,0.2281024972016472,0.8214479931321583,0.7548110181549659,0.4078978611032052,0.2644768256482645,0.4936200188655431,0.9512996613264036,0.4794877753545699
39,0.8962202518396932,0.5679451584517731,0.011619805483164663,0.2544765862070871,0.21201722301627265,0.3270729952801107,0.6511118647581836,0.42901539406772704,0.6929635217474356,0.4972426887352464,0.3885992138481383,0.7489356868873648,0.7436568676124763,0.6361547043505302,0.7280707941079244,0.3012104769774885,0.4231077153373082,0.4876127603224583,0.6996144486157393,0.32461063437122306,0.2173814718179602,0.3961306811780373,0.6507751972178027,0.6436309937933697,0.7821759230832113,0.530601346191535,0.7285891173666592,0.3987747475639479,0.23533500483253364,0.3042045806330781,0.18984897228427927,0.4752579407382047,0.6207602172101465,0.0587304898217926,0.6640759165684451,0.31729165213062305,0.37903555537302014,0.7782125689950267,0.3348033451581321,0.22044847961487
40,0.6674427300583664,0.11115457412962204,0.4860148134472758,0.4288910895374749,0.322058524455307,0.549973424729448,0.7623599765269853,0.0,0.469169598462109,0.3195058132961329,0.5251322951924614,0.6605339876251465,0.4918430251203608,0.4121793079923888,0.6991573219310008,0.5278598343952157,0.41969924436786543,0.6023674020732139,0.2865013551199897,0.15256910803716012,0.49566130531724495,0.9156568077125691,0.0,1.0,0.8245657163663657,0.2635037696710064,0.7077154102086819,0.6179774963138214,0.6434739076962729,0.5032778785021054,0.20160983558519927,0.7087658037626781,0.8452076649060991,0.7779950142235453,0.8644764579160428,0.4746581094831179,0.4781080708756003,0.25426980380825864,0.9314498870044242,0.4536160148904199
41,0.7638663979833991,0.623998572664999,0.4413355210899754,0.3927335923578477,0.3532650472378657,0.06788720741643285,0.5889449802883394,0.5245427853272506,0.6011103527169318,0.6322398734094545,0.5396082173996001,0.4990953688377788,0.1873829823807628,0.4213943960143025,0.63913716006157,0.49383700830313704,0.574199293663285,0.5313752755638542,0.33928349873223546,0.4716889832880546,0.7441029399441704,0.04960601451241501,0.560034910997634,0.4534454510852024,0.5482079781442709,0.5430471083945405,0.8341205706321975,0.5236571529925147,0.6944482038254814,0.5818553705325961,0.6033935153912351,0.4867133373615966,0.5268591207370001,0.3322028765683012,0.5418210668152487,0.7265229223157785,0.5818815231471365,0.8192576295892999,0.6684038124278425,0.35493096308606065
42,0.8555984442570206,0.513966555520923,0.3715988497120597,0.597699713180933,0.3378443620026274,0.3088899736028344,0.602611927287085,0.9214532723281378,0.8335457322359312,0.26077898003179395,0.7429829124836077,0.7267116645387991,0.7601664207266589,0.6494620217881629,0.8040508494318586,0.4634101383501349,0.7164841869334345,0.5786167706800704,0.845750346126146,0.0,0.584947521193737,0.5121844790663169,0.14758541347330234,0.5038238001654697,0.4827614621760937,0.7454968663286426,0.4896656788245555,1.0,0.7838722132669785,0.5725197084214659,0.3449959357625058,0.3974515195038157,0.0,0.5854230141367442,0.6091144910243079,0.2857569497970035,0.5729340297014531,0.5080221462128454,0.44910104609881135,0.5968734701335576
43,0.757949198226185,0.3905217274956596,0.6533515947208267,0.5976602085190652,0.651130079704243,0.6520270358624785,0.8680525935063654,0.4235376027029033,0.6358173492049182,0.691775654709446,0.3054948496333396,0.3782727054426258,0.8261133464088483,1.0,0.89252207022249,0.3184452015723995,0.4607963268804578,0.3051970271934523,0.25935911980392995,0.33699834174687,0.5139488931983038,0.8036074200691751,0.6017965460194128,0.4444753807149968,0.4250951855487343,0.6884299453697478,0.6767471514116989,0.6241967572710684,0.6039534133747282,0.6491343271445726,0.4671128109826138,0.3356094879838614,0.4622542540404836,0.7147548953249792,0.38141133859623816,0.18300481306432656,0.5848990010702994,0.635369785556577,0.0,0.38905390477089535
44,0.7015693154889502,0.13432108330468304,0.3084490116195332,0.5962405471734975,0.0,0.5878485114760763,0.32036807451817634,0.7308691409418729,0.1408637616910027,0.6999456298565553,0.6707004666859344,0.610590658096188,0.8748473833108239,0.530331460907036,0.4464730038160801,0.514828031630459,0.4736862272109397,0.7317297656187076,0.6700258505344102,0.2068303928408604,1.0,0.8557130641808215,0.27320421235113024,0.7221795491603801,0.4257365574297008,0.9524547589636988,0.5864202081401401,0.4573091582894114,0.12850262530934986,0.6754889064884988,0.509000282166976,0.9411237617112004,0.2829998845571264,0.6485450755585563,0.28865418408966675,0.9163062857145108,0.3300643631597918,0.759024316899131,0.8704569496898827,0.4757725623663164
45,0.7829447471800991,0.4996686514901124,0.14387458274754308,0.6114113283534078,0.4999965411657039,1.0,0.5076949643946607,0.7914286269144859,0.2404856876116507,0.26672924136166,0.5577859014007635,0.5135441299322622,0.5738706094750171,0.4705880149983088,0.8040576604557359,0.4272675589411675,0.2206248720176526,0.0,0.7890145355546341,0.772023581970189,0.6759338846171963,0.3476301279990931,0.15256577599133436,0.5060982740877449,0.2870162237349394,0.037625730187152234,0.4804944325186265,0.7600018160364344,0.9344178524850754,0.3290952061839947,0.4376285939276862,0.3114654273472026,0.3816411282445028,0.6595384449588262,0.5470448960640676,0.0,0.18120863029505893,0.6223426969283129,0.4288943735627851,0.4899159604238131
46,0.9688193925799524,0.98691962011,0.6857234468058969,0.5775642002328824,0.17018908981726735,0.3026162783024008,0.4954452190754759,0.6265518837737412,0.6814605680941489,0.3951665898163157,0.8785403833929154,0.07241701187865952,0.7371549040742466,0.8609600645565597,0.6428764131981991,0.7261054720211788,0.5437408309590425,0.6488446315551795,0.4378735960732478,0.2457038560997962,0.3533554036425399,0.4062223605288615,0.1537113874954415,0.4692526962495345,0.1655254677599737,0.5302686288685613,1.0,0.465973443373685,0.6761469328108057,0.461838265183343,0.5966141104797252,0.14164947056442548,0.12271353857369052,0.5559660024025591,0.5272865064926571,0.527624906513669,0.3412793294619401,0.33138743560780004,0.3605962198267275,0.2877357544463983
47,0.6846161090584524,0.2725582244873617,0.4449203650276948,0.5546236865379162,0.32301379580999795,0.5617268036491697,0.5529415735754752,0.6775639339068011,0.4768681468183034,0.5703978515449176,0.3810827492448851,0.492041356914182,0.3135942603992316,0.4845870237186961,0.39034300885160506,0.5056641184150319,0.3223907872957733,0.5588269890355971,0.27981630268927465,0.6481269030867257,0.6344508938485454,0.5156553561075448,0.6009664921499426,0.9905449035774512,0.6506520148027582,0.4008795248291231,0.5510404488683304,0.6957789477967498,0.7137970238943346,1.0,0.6735816149999315,0.5200809413490536,0.2733363807323699,0.906505394226521,0.2827496876337324,0.2525387800975147,0.40733773357425335,0.5573246257290072,0.26528668563905783,0.7600412648192956
48,0.6464441654932667,0.8725081684299316,0.6242382628665962,0.2680898523339733,0.3152924190899376,0.6348674467741077,0.7544787406765349,0.6195679148585476,0.26478351822547463,0.3880697446127845,0.6388561423218361,0.2616616091200799,0.970664829521929,0.0,0.5517302005890734,0.5194225606616413,0.0732478824560914,0.36305383364045307,0.5696276544177364,0.6525945577465769,0.7475552304353439,0.8946414025785588,0.805474164008495,0.6440612813450657,0.3737844022985003,0.0,0.6308114788028144,0.37405712623601617,0.6110902610584733,0.5426319307378992,0.5663214050223477,0.4921142506271872,0.5185882259869778,0.6959528875886245,0.4493696216634757,0.7148877672378361,0.3139523801226352,0.2984666462117403,0.6900428411240876,0.0
49,0.8843154169268442,0.11255875525052578,0.08915546605721708,0.2002057876735884,0.3392840216614343,0.4762294715234614,0.6625813931615637,0.6776275950377841,0.6211647177303959,0.6018970583056101,0.6834775911647996,0.4027244285561599,0.9406520433261558,0.4763849076646657,0.326181075764496,0.14865167927272233,0.8777013658943214,0.445753420400322,0.35954495780257234,0.452604949219988,0.4726719485862298,0.8189948208021192,0.607814694273945,0.625517412181916,0.5652363148668874,0.3658463235982958,0.5007081087894669,0.6650642636792559,0.5045982881876355,0.5074603335651928,0.8649499570890654,0.6316252625596974,0.17195595256990734,0.5928866254303781,0.6782558897841354,0.5008893398800837,0.11327215730952088,0.7726428008831192,0.2671123628332203,0.7646134955558329
50,0.7395679766154754,0.6496521755334033,0.1350445324819049,0.4950219484369989,0.4398229288956459,0.7176554836592057,0.7448700740445102,0.14616628820422822,0.567080427057257,0.4765880036756969,0.4638726245783668,0.5423273689106437,0.0,0.9114433972129988,0.36411678153647997,0.800961772782114,0.30578888773680835,0.2140962237082576,0.4620717473394614,0.4408912709239126,0.4652239833003465,0.7182387648101969,0.6553291124970229,0.5532330474029697,0.7760768869525508,0.4596917959288414,0.5861370452421231,0.8367710862668999,0.6622839992184044,0.6327405099635627,0.9889981294598442,0.2821755999732479,0.8569833424016076,0.3965966954908892,0.4347776141970723,0.7635847696017406,0.3622699070175933,0.34076594654204456,0.26091337726893593,0.3727317503756236
51,0.664059977227403,0.8839894000739619,0.4635857520916601,0.5444487842505967,0.4645461522746014,0.5065077425918698,0.8779697477241786,0.2947746788859764,0.0,0.6922220269490926,0.3519058914908009,0.7563212297043239,0.6596713137972424,0.8318999379179014,0.3920107439895234,0.23458745895294336,0.4685302291749727,0.5032447700924364,0.0039094945036068016,0.3698822096916435,0.4810162720755177,0.2781376823169538,0.6523404826051107,0.6351652124298531,0.6369466901222108,0.6230709008507151,0.6676570505303475,0.5745722634495407,0.7222987407293879,0.4199431767483839,0.7805547834435975,0.0,0.4789289776943781,0.7856069429351558,0.2918323726972609,0.5874241070907538,0.5597797988441107,0.4481180779744501,0.0826263587023271,0.5565327870069042
52,0.82170413635404,0.9484111740718464,0.3356641047270124,0.4657929096541816,0.6372910893801875,0.8152189033056403,0.5232080869511048,0.3525468082120385,0.3509988948505918,0.5648448497833791,0.3853606160035192,0.35388650950370265,0.7100405554592503,0.5378017257770931,0.5347466261821797,0.2077000250363759,0.8107378455826153,0.3556967929264002,0.8712673916234654,0.9412646766790664,0.04683767583908627,0.4449907126119627,0.7156625762026114,0.8937602276770938,0.5946418000774885,0.2405864482973478,0.6523176082457987,0.552703358214385,0.7011705848985784,0.6295337187732098,0.7213688898404711,0.3994808779687721,1.0,0.0,0.605802552911844,0.8167113604158699,0.6859312888435783,0.62071245483834,0.4051786845821681,0.3681631194605149
53,0.7689535828876842,0.3937787123709231,0.40044450891393735,0.7635912907485162,0.3831295294248339,0.3904545584158028,0.7342099150144963,0.4937263162003931,0.674524948452774,0.6674128011623057,0.7482925821535125,0.7711039453416507,0.3410105889644155,0.4037169869660535,0.5650838161455519,0.22332612489821455,0.6269745454860082,0.40850855795018987,0.5514117222233417,0.491456952527893,0.7518347759645525,0.7343566456750211,0.3562977490362211,0.5613709614321986,0.6961052771856118,0.6412149661694372,0.9134560114975914,0.7558025622135242,0.30547658891187285,0.4589628430774538,0.2071014641170353,0.7186778771650528,0.5985143862654823,0.379272935631894,0.5560229640811629,0.07476689437098967,0.7717348069074486,0.6632196658085375,0.12978855736272166,0.5302376395834034
54,0.6950742057771601,0.99119903865797,0.07343583307674176,0.5729941190911543,0.42095213871719867,0.482148901195773,0.4055374778935088,0.8311599414994875,0.5491881016987532,0.17513082924405546,0.5124491429719127,0.7954952530399263,0.3746305525498385,0.5348900834369861,0.5907340701713922,0.4775819443117717,0.4262005810851101,0.45382800184246,0.4493361580642288,0.3346690112640554,0.7007142638534638,0.907787544084402,0.5575126836618185,0.21211908042322455,0.4253043109531439,0.7089928841161547,0.3853419813942756,0.8731651084992155,0.6365089510107871,0.2427701035351104,0.7975640861482475,0.4550745606418055,0.5057032951804773,0.4424872172579601,0.3244445398676811,0.5837592010295731,0.3184019928300815,0.5328067965774114,0.945922034968418,0.7348949507521271
